transaction_id,case_id,sender_account,receiver_account,amount,timestamp,transaction_type
T0221_01,C0221,A0221_1,A0221_2,105938,2026-04-18 12:30:00,Transfer
T0221_02,C0221,A0221_2,A0221_3,92543,2026-04-18 12:33:00,Transfer
T0221_03,C0221,A0221_3,A0221_4,61515,2026-04-18 12:40:00,Transfer
T0221_04,C0221,A0221_4,A0221_5,36953,2026-04-18 12:46:00,Transfer
T0222_01,C0222,A0222_1,A0222_2,12519,2026-06-07 10:00:00,Transfer
T0222_02,C0222,A0222_2,A0222_3,9313,2026-06-07 10:35:00,Transfer
T0222_03,C0222,A0222_3,A0222_4,8333,2026-06-07 10:58:00,Transfer
T0223_01,C0223,A0223_1,A0223_2,24987,2026-07-30 05:53:00,Transfer
T0223_02,C0223,A0223_2,A0223_3,18503,2026-07-30 06:09:00,Transfer
T0223_03,C0223,A0223_3,A0223_4,12987,2026-07-30 06:35:00,Transfer
T0223_04,C0223,A0223_4,A0223_5,9608,2026-07-30 06:46:00,Transfer
T0223_05,C0223,A0223_5,A0223_6,7322,2026-07-30 07:15:00,Transfer
T0223_06,C0223,A0223_6,A0223_7,4061,2026-07-30 07:45:00,Transfer
T0224_01,C0224,A0224_1,A0224_2,115210,2026-05-16 23:52:00,Transfer
T0224_02,C0224,A0224_2,A0224_3,97205,2026-05-17 00:06:00,Transfer
T0224_03,C0224,A0224_3,A0224_4,73679,2026-05-17 00:19:00,Transfer
T0224_04,C0224,A0224_4,A0224_5,49756,2026-05-17 00:21:00,Transfer
T0224_05,C0224,A0224_5,A0224_6,40756,2026-05-17 00:27:00,Transfer
T0225_01,C0225,A0225_1,A0225_2,55236,2026-01-27 23:38:00,Transfer
T0225_02,C0225,A0225_2,A0225_3,32288,2026-01-27 23:48:00,Transfer
T0225_03,C0225,A0225_3,A0225_4,22613,2026-01-28 00:01:00,Transfer
T0225_04,C0225,A0225_4,A0225_5,20541,2026-01-28 00:14:00,Transfer
T0226_01,C0226,A0226_1,A0226_2,69071,2026-08-28 03:16:00,Transfer
T0226_02,C0226,A0226_2,A0226_3,65048,2026-08-28 03:30:00,Transfer
T0226_03,C0226,A0226_3,A0226_4,51655,2026-08-28 03:43:00,Transfer
T0226_04,C0226,A0226_4,A0226_5,41747,2026-08-28 03:51:00,Transfer
T0226_05,C0226,A0226_5,A0226_6,25363,2026-08-28 04:20:00,Transfer
T0226_06,C0226,A0226_6,A0226_7,16165,2026-08-28 04:28:00,Transfer
T0227_01,C0227,A0227_1,A0227_2,37860,2026-01-19 03:16:00,Transfer
T0227_02,C0227,A0227_2,A0227_3,28063,2026-01-19 03:43:00,Transfer
T0227_03,C0227,A0227_3,A0227_4,24909,2026-01-19 03:49:00,Transfer
T0227_04,C0227,A0227_4,A0227_5,19081,2026-01-19 03:51:00,Transfer
T0227_05,C0227,A0227_5,A0227_6,13428,2026-01-19 04:23:00,Transfer
T0227_06,C0227,A0227_6,A0227_7,8036,2026-01-19 04:47:00,Transfer
T0228_01,C0228,A0228_1,A0228_2,59446,2026-01-15 22:13:00,Transfer
T0228_02,C0228,A0228_2,A0228_3,44263,2026-01-15 22:43:00,Transfer
T0228_03,C0228,A0228_3,A0228_4,37363,2026-01-15 22:53:00,Transfer
T0228_04,C0228,A0228_4,A0228_5,21083,2026-01-15 22:56:00,Transfer
T0228_05,C0228,A0228_5,A0228_6,17665,2026-01-15 23:13:00,Transfer
T0229_01,C0229,A0229_1,A0229_2,55955,2026-05-19 22:33:00,Transfer
T0229_02,C0229,A0229_2,A0229_3,51474,2026-05-19 22:37:00,Transfer
T0229_03,C0229,A0229_3,A0229_4,43453,2026-05-19 23:10:00,Transfer
T0229_04,C0229,A0229_4,A0229_5,35263,2026-05-19 23:42:00,Transfer
T0229_05,C0229,A0229_5,A0229_6,32190,2026-05-19 23:46:00,Transfer
T0229_06,C0229,A0229_6,A0229_7,20829,2026-05-19 23:56:00,Transfer
T0230_01,C0230,A0230_1,A0230_2,43983,2026-08-20 11:12:00,Transfer
T0230_02,C0230,A0230_2,A0230_3,29894,2026-08-20 11:22:00,Transfer
T0230_03,C0230,A0230_3,A0230_4,20287,2026-08-20 11:37:00,Transfer
T0230_04,C0230,A0230_4,A0230_5,17359,2026-08-20 11:50:00,Transfer
T0231_01,C0231,A0231_1,A0231_2,434260,2026-02-06 14:20:00,Transfer
T0231_02,C0231,A0231_2,A0231_3,239945,2026-02-06 14:33:00,Transfer
T0231_03,C0231,A0231_3,A0231_4,220858,2026-02-06 14:53:00,Transfer
T0231_04,C0231,A0231_4,A0231_5,158242,2026-02-06 15:25:00,Transfer
T0232_01,C0232,A0232_1,A0232_2,44168,2026-06-13 09:31:00,Transfer
T0232_02,C0232,A0232_2,A0232_3,26368,2026-06-13 10:06:00,Transfer
T0232_03,C0232,A0232_3,A0232_4,24804,2026-06-13 10:31:00,Transfer
T0232_04,C0232,A0232_4,A0232_5,22201,2026-06-13 11:05:00,Transfer
T0232_05,C0232,A0232_5,A0232_6,14157,2026-06-13 11:20:00,Transfer
T0232_06,C0232,A0232_6,A0232_7,9351,2026-06-13 11:34:00,Transfer
T0233_01,C0233,A0233_1,A0233_2,54090,2026-08-05 16:20:00,Transfer
T0233_02,C0233,A0233_2,A0233_3,49759,2026-08-05 16:33:00,Transfer
T0233_03,C0233,A0233_3,A0233_4,30513,2026-08-05 16:36:00,Transfer
T0233_04,C0233,A0233_4,A0233_5,22702,2026-08-05 16:45:00,Transfer
T0234_01,C0234,A0234_1,A0234_2,128150,2026-04-24 20:36:00,Transfer
T0234_02,C0234,A0234_2,A0234_3,116128,2026-04-24 20:47:00,Transfer
T0234_03,C0234,A0234_3,A0234_4,73911,2026-04-24 21:18:00,Transfer
T0234_04,C0234,A0234_4,A0234_5,45915,2026-04-24 21:43:00,Transfer
T0234_05,C0234,A0234_5,A0234_6,27758,2026-04-24 21:57:00,Transfer
T0234_06,C0234,A0234_6,A0234_7,22284,2026-04-24 22:16:00,Transfer
T0235_01,C0235,A0235_1,A0235_2,51106,2026-06-27 19:48:00,Transfer
T0235_02,C0235,A0235_2,A0235_3,29876,2026-06-27 20:23:00,Transfer
T0235_03,C0235,A0235_3,A0235_4,22278,2026-06-27 20:38:00,Transfer
T0235_04,C0235,A0235_4,A0235_5,17524,2026-06-27 21:09:00,Transfer
T0236_01,C0236,A0236_1,A0236_2,70127,2026-07-08 08:51:00,Transfer
T0236_02,C0236,A0236_2,A0236_3,51261,2026-07-08 09:08:00,Transfer
T0236_03,C0236,A0236_3,A0236_4,29897,2026-07-08 09:10:00,Transfer
T0236_04,C0236,A0236_4,A0236_5,24732,2026-07-08 09:38:00,Transfer
T0236_05,C0236,A0236_5,A0236_6,23000,2026-07-08 09:48:00,Transfer
T0236_06,C0236,A0236_6,A0236_7,15947,2026-07-08 10:05:00,Transfer
T0237_01,C0237,A0237_1,A0237_2,26605,2026-05-03 22:59:00,Transfer
T0237_02,C0237,A0237_2,A0237_3,18728,2026-05-03 23:22:00,Transfer
T0237_03,C0237,A0237_3,A0237_4,14277,2026-05-03 23:42:00,Transfer
T0237_04,C0237,A0237_4,A0237_5,10284,2026-05-04 00:01:00,Transfer
T0237_05,C0237,A0237_5,A0237_6,8527,2026-05-04 00:16:00,Transfer
T0237_06,C0237,A0237_6,A0237_7,7376,2026-05-04 00:23:00,Transfer
T0238_01,C0238,A0238_1,A0238_2,310182,2026-08-27 02:27:00,Transfer
T0238_02,C0238,A0238_2,A0238_3,187772,2026-08-27 02:50:00,Transfer
T0238_03,C0238,A0238_3,A0238_4,121198,2026-08-27 02:59:00,Transfer
T0239_01,C0239,A0239_1,A0239_2,117060,2026-07-12 20:14:00,Transfer
T0239_02,C0239,A0239_2,A0239_3,85546,2026-07-12 20:39:00,Transfer
T0239_03,C0239,A0239_3,A0239_4,74421,2026-07-12 20:45:00,Transfer
T0239_04,C0239,A0239_4,A0239_5,46538,2026-07-12 21:16:00,Transfer
T0239_05,C0239,A0239_5,A0239_6,27221,2026-07-12 21:43:00,Transfer
T0240_01,C0240,A0240_1,A0240_2,922688,2026-01-20 04:35:00,Transfer
T0240_02,C0240,A0240_2,A0240_3,635436,2026-01-20 05:05:00,Transfer
T0240_03,C0240,A0240_3,A0240_4,536996,2026-01-20 05:08:00,Transfer
T0241_01,C0241,A0241_1,A0241_2,82085,2026-08-12 08:23:00,Transfer
T0241_02,C0241,A0241_2,A0241_3,50785,2026-08-12 08:41:00,Transfer
T0241_03,C0241,A0241_3,A0241_4,32538,2026-08-12 09:06:00,Transfer
T0241_04,C0241,A0241_4,A0241_5,30530,2026-08-12 09:11:00,Transfer
T0241_05,C0241,A0241_5,A0241_6,18603,2026-08-12 09:31:00,Transfer
T0241_06,C0241,A0241_6,A0241_7,13624,2026-08-12 09:43:00,Transfer
T0242_01,C0242,A0242_1,A0242_2,23036,2026-05-18 10:26:00,Transfer
T0242_02,C0242,A0242_2,A0242_3,21681,2026-05-18 10:37:00,Transfer
T0242_03,C0242,A0242_3,A0242_4,15158,2026-05-18 10:49:00,Transfer
T0242_04,C0242,A0242_4,A0242_5,11572,2026-05-18 10:58:00,Transfer
T0243_01,C0243,A0243_1,A0243_2,47495,2026-07-16 05:34:00,Transfer
T0243_02,C0243,A0243_2,A0243_3,32556,2026-07-16 05:43:00,Transfer
T0243_03,C0243,A0243_3,A0243_4,27433,2026-07-16 05:47:00,Transfer
T0243_04,C0243,A0243_4,A0243_5,16618,2026-07-16 05:56:00,Transfer
T0244_01,C0244,A0244_1,A0244_2,33325,2026-08-04 08:10:00,Transfer
T0244_02,C0244,A0244_2,A0244_3,27354,2026-08-04 08:17:00,Transfer
T0244_03,C0244,A0244_3,A0244_4,25721,2026-08-04 08:44:00,Transfer
T0245_01,C0245,A0245_1,A0245_2,326479,2026-06-04 18:12:00,Transfer
T0245_02,C0245,A0245_2,A0245_3,284518,2026-06-04 18:32:00,Transfer
T0245_03,C0245,A0245_3,A0245_4,175125,2026-06-04 19:01:00,Transfer
T0245_04,C0245,A0245_4,A0245_5,147357,2026-06-04 19:29:00,Transfer
T0245_05,C0245,A0245_5,A0245_6,89272,2026-06-04 19:36:00,Transfer
T0245_06,C0245,A0245_6,A0245_7,54228,2026-06-04 19:57:00,Transfer
T0246_01,C0246,A0246_1,A0246_2,62569,2026-03-27 02:48:00,Transfer
T0246_02,C0246,A0246_2,A0246_3,41657,2026-03-27 03:21:00,Transfer
T0246_03,C0246,A0246_3,A0246_4,23615,2026-03-27 03:42:00,Transfer
T0247_01,C0247,A0247_1,A0247_2,76263,2026-07-09 16:34:00,Transfer
T0247_02,C0247,A0247_2,A0247_3,69606,2026-07-09 16:51:00,Transfer
T0247_03,C0247,A0247_3,A0247_4,39075,2026-07-09 17:10:00,Transfer
T0248_01,C0248,A0248_1,A0248_2,248387,2026-06-03 12:43:00,Transfer
T0248_02,C0248,A0248_2,A0248_3,172120,2026-06-03 12:48:00,Transfer
T0248_03,C0248,A0248_3,A0248_4,113438,2026-06-03 13:16:00,Transfer
T0248_04,C0248,A0248_4,A0248_5,91260,2026-06-03 13:40:00,Transfer
T0248_05,C0248,A0248_5,A0248_6,51971,2026-06-03 14:00:00,Transfer
T0248_06,C0248,A0248_6,A0248_7,39593,2026-06-03 14:06:00,Transfer
T0249_01,C0249,A0249_1,A0249_2,26376,2026-02-16 03:36:00,Transfer
T0249_02,C0249,A0249_2,A0249_3,18442,2026-02-16 04:09:00,Transfer
T0249_03,C0249,A0249_3,A0249_4,13182,2026-02-16 04:21:00,Transfer
T0249_04,C0249,A0249_4,A0249_5,7790,2026-02-16 04:32:00,Transfer
T0249_05,C0249,A0249_5,A0249_6,5853,2026-02-16 04:46:00,Transfer
T0250_01,C0250,A0250_1,A0250_2,41391,2026-08-01 18:07:00,Transfer
T0250_02,C0250,A0250_2,A0250_3,35090,2026-08-01 18:16:00,Transfer
T0250_03,C0250,A0250_3,A0250_4,22420,2026-08-01 18:27:00,Transfer
T0250_04,C0250,A0250_4,A0250_5,18501,2026-08-01 18:48:00,Transfer
T0250_05,C0250,A0250_5,A0250_6,11103,2026-08-01 18:58:00,Transfer
T0250_06,C0250,A0250_6,A0250_7,10463,2026-08-01 19:27:00,Transfer
T0251_01,C0251,A0251_1,A0251_2,120944,2026-01-20 00:44:00,Transfer
T0251_02,C0251,A0251_2,A0251_3,103022,2026-01-20 00:53:00,Transfer
T0251_03,C0251,A0251_3,A0251_4,94578,2026-01-20 01:08:00,Transfer
T0252_01,C0252,A0252_1,A0252_2,25416,2026-06-21 12:26:00,Transfer
T0252_02,C0252,A0252_2,A0252_3,22311,2026-06-21 12:28:00,Transfer
T0252_03,C0252,A0252_3,A0252_4,16990,2026-06-21 12:42:00,Transfer
T0252_04,C0252,A0252_4,A0252_5,15897,2026-06-21 12:54:00,Transfer
T0253_01,C0253,A0253_1,A0253_2,50779,2026-07-05 03:50:00,Transfer
T0253_02,C0253,A0253_2,A0253_3,30439,2026-07-05 03:59:00,Transfer
T0253_03,C0253,A0253_3,A0253_4,23069,2026-07-05 04:32:00,Transfer
T0253_04,C0253,A0253_4,A0253_5,19721,2026-07-05 04:52:00,Transfer
T0253_05,C0253,A0253_5,A0253_6,15241,2026-07-05 04:56:00,Transfer
T0254_01,C0254,A0254_1,A0254_2,44111,2026-04-09 10:21:00,Transfer
T0254_02,C0254,A0254_2,A0254_3,35880,2026-04-09 10:28:00,Transfer
T0254_03,C0254,A0254_3,A0254_4,21445,2026-04-09 10:55:00,Transfer
T0254_04,C0254,A0254_4,A0254_5,15231,2026-04-09 11:03:00,Transfer
T0254_05,C0254,A0254_5,A0254_6,12894,2026-04-09 11:15:00,Transfer
T0254_06,C0254,A0254_6,A0254_7,7425,2026-04-09 11:29:00,Transfer
T0255_01,C0255,A0255_1,A0255_2,63305,2026-04-14 04:53:00,Transfer
T0255_02,C0255,A0255_2,A0255_3,37553,2026-04-14 05:11:00,Transfer
T0255_03,C0255,A0255_3,A0255_4,28004,2026-04-14 05:27:00,Transfer
T0255_04,C0255,A0255_4,A0255_5,22440,2026-04-14 05:37:00,Transfer
T0255_05,C0255,A0255_5,A0255_6,12608,2026-04-14 05:42:00,Transfer
T0255_06,C0255,A0255_6,A0255_7,11121,2026-04-14 06:15:00,Transfer
T0256_01,C0256,A0256_1,A0256_2,93354,2026-04-08 21:19:00,Transfer
T0256_02,C0256,A0256_2,A0256_3,81572,2026-04-08 21:22:00,Transfer
T0256_03,C0256,A0256_3,A0256_4,75946,2026-04-08 21:26:00,Transfer
T0256_04,C0256,A0256_4,A0256_5,71866,2026-04-08 21:35:00,Transfer
T0256_05,C0256,A0256_5,A0256_6,50554,2026-04-08 21:57:00,Transfer
T0257_01,C0257,A0257_1,A0257_2,68074,2026-01-09 06:54:00,Transfer
T0257_02,C0257,A0257_2,A0257_3,50399,2026-01-09 07:06:00,Transfer
T0257_03,C0257,A0257_3,A0257_4,37934,2026-01-09 07:33:00,Transfer
T0257_04,C0257,A0257_4,A0257_5,24860,2026-01-09 07:59:00,Transfer
T0258_01,C0258,A0258_1,A0258_2,45466,2026-03-14 11:26:00,Transfer
T0258_02,C0258,A0258_2,A0258_3,32497,2026-03-14 11:31:00,Transfer
T0258_03,C0258,A0258_3,A0258_4,26468,2026-03-14 11:48:00,Transfer
T0259_01,C0259,A0259_1,A0259_2,135939,2026-01-23 00:07:00,Transfer
T0259_02,C0259,A0259_2,A0259_3,75875,2026-01-23 00:39:00,Transfer
T0259_03,C0259,A0259_3,A0259_4,59576,2026-01-23 01:01:00,Transfer
T0260_01,C0260,A0260_1,A0260_2,95943,2026-05-27 03:40:00,Transfer
T0260_02,C0260,A0260_2,A0260_3,63796,2026-05-27 03:45:00,Transfer
T0260_03,C0260,A0260_3,A0260_4,42674,2026-05-27 04:12:00,Transfer
T0260_04,C0260,A0260_4,A0260_5,37204,2026-05-27 04:19:00,Transfer
T0261_01,C0261,A0261_1,A0261_2,19234,2026-06-01 12:01:00,Transfer
T0261_02,C0261,A0261_2,A0261_3,17355,2026-06-01 12:36:00,Transfer
T0261_03,C0261,A0261_3,A0261_4,15534,2026-06-01 13:09:00,Transfer
T0261_04,C0261,A0261_4,A0261_5,9866,2026-06-01 13:40:00,Transfer
T0261_05,C0261,A0261_5,A0261_6,6483,2026-06-01 14:09:00,Transfer
T0261_06,C0261,A0261_6,A0261_7,5989,2026-06-01 14:14:00,Transfer
T0262_01,C0262,A0262_1,A0262_2,37983,2026-02-07 08:38:00,Transfer
T0262_02,C0262,A0262_2,A0262_3,23806,2026-02-07 08:55:00,Transfer
T0262_03,C0262,A0262_3,A0262_4,20683,2026-02-07 09:16:00,Transfer
T0262_04,C0262,A0262_4,A0262_5,15215,2026-02-07 09:45:00,Transfer
T0262_05,C0262,A0262_5,A0262_6,10936,2026-02-07 09:49:00,Transfer
T0262_06,C0262,A0262_6,A0262_7,6898,2026-02-07 10:08:00,Transfer
T0263_01,C0263,A0263_1,A0263_2,49344,2026-07-25 09:51:00,Transfer
T0263_02,C0263,A0263_2,A0263_3,34972,2026-07-25 10:01:00,Transfer
T0263_03,C0263,A0263_3,A0263_4,22536,2026-07-25 10:35:00,Transfer
T0264_01,C0264,A0264_1,A0264_2,25135,2026-05-29 18:20:00,Transfer
T0264_02,C0264,A0264_2,A0264_3,15274,2026-05-29 18:33:00,Transfer
T0264_03,C0264,A0264_3,A0264_4,9708,2026-05-29 18:52:00,Transfer
T0265_01,C0265,A0265_1,A0265_2,108142,2026-05-31 02:11:00,Transfer
T0265_02,C0265,A0265_2,A0265_3,87395,2026-05-31 02:15:00,Transfer
T0265_03,C0265,A0265_3,A0265_4,77483,2026-05-31 02:20:00,Transfer
T0266_01,C0266,A0266_1,A0266_2,111499,2026-03-03 09:00:00,Transfer
T0266_02,C0266,A0266_2,A0266_3,102172,2026-03-03 09:22:00,Transfer
T0266_03,C0266,A0266_3,A0266_4,92137,2026-03-03 09:50:00,Transfer
T0266_04,C0266,A0266_4,A0266_5,79765,2026-03-03 10:09:00,Transfer
T0266_05,C0266,A0266_5,A0266_6,71515,2026-03-03 10:42:00,Transfer
T0267_01,C0267,A0267_1,A0267_2,78543,2026-08-04 11:43:00,Transfer
T0267_02,C0267,A0267_2,A0267_3,63348,2026-08-04 11:56:00,Transfer
T0267_03,C0267,A0267_3,A0267_4,50809,2026-08-04 12:06:00,Transfer
T0267_04,C0267,A0267_4,A0267_5,28007,2026-08-04 12:20:00,Transfer
T0268_01,C0268,A0268_1,A0268_2,51635,2026-01-22 04:13:00,Transfer
T0268_02,C0268,A0268_2,A0268_3,30142,2026-01-22 04:38:00,Transfer
T0268_03,C0268,A0268_3,A0268_4,18771,2026-01-22 05:04:00,Transfer
T0268_04,C0268,A0268_4,A0268_5,17417,2026-01-22 05:20:00,Transfer
T0269_01,C0269,A0269_1,A0269_2,30631,2026-05-23 22:41:00,Transfer
T0269_02,C0269,A0269_2,A0269_3,18931,2026-05-23 22:50:00,Transfer
T0269_03,C0269,A0269_3,A0269_4,10518,2026-05-23 23:25:00,Transfer
T0270_01,C0270,A0270_1,A0270_2,212064,2026-04-27 23:28:00,Transfer
T0270_02,C0270,A0270_2,A0270_3,178278,2026-04-27 23:42:00,Transfer
T0270_03,C0270,A0270_3,A0270_4,127884,2026-04-28 00:10:00,Transfer
T0270_04,C0270,A0270_4,A0270_5,110873,2026-04-28 00:13:00,Transfer
T0271_01,C0271,A0271_1,A0271_2,114764,2026-06-08 15:33:00,Transfer
T0271_02,C0271,A0271_2,A0271_3,65512,2026-06-08 15:50:00,Transfer
T0271_03,C0271,A0271_3,A0271_4,48372,2026-06-08 16:14:00,Transfer
T0271_04,C0271,A0271_4,A0271_5,45890,2026-06-08 16:18:00,Transfer
T0271_05,C0271,A0271_5,A0271_6,25337,2026-06-08 16:52:00,Transfer
T0271_06,C0271,A0271_6,A0271_7,20215,2026-06-08 17:13:00,Transfer
T0272_01,C0272,A0272_1,A0272_2,86728,2026-08-17 19:28:00,Transfer
T0272_02,C0272,A0272_2,A0272_3,65018,2026-08-17 19:47:00,Transfer
T0272_03,C0272,A0272_3,A0272_4,55208,2026-08-17 20:16:00,Transfer
T0272_04,C0272,A0272_4,A0272_5,36612,2026-08-17 20:34:00,Transfer
T0272_05,C0272,A0272_5,A0272_6,29112,2026-08-17 20:52:00,Transfer
T0273_01,C0273,A0273_1,A0273_2,9588,2026-02-12 11:36:00,Transfer
T0273_02,C0273,A0273_2,A0273_3,7029,2026-02-12 11:45:00,Transfer
T0273_03,C0273,A0273_3,A0273_4,6244,2026-02-12 11:56:00,Transfer
T0273_04,C0273,A0273_4,A0273_5,3743,2026-02-12 12:03:00,Transfer
T0273_05,C0273,A0273_5,A0273_6,2363,2026-02-12 12:23:00,Transfer
T0273_06,C0273,A0273_6,A0273_7,1470,2026-02-12 12:35:00,Transfer
T0274_01,C0274,A0274_1,A0274_2,88916,2026-05-25 23:00:00,Transfer
T0274_02,C0274,A0274_2,A0274_3,62923,2026-05-25 23:08:00,Transfer
T0274_03,C0274,A0274_3,A0274_4,55673,2026-05-25 23:19:00,Transfer
T0275_01,C0275,A0275_1,A0275_2,117159,2026-07-01 22:54:00,Transfer
T0275_02,C0275,A0275_2,A0275_3,79582,2026-07-01 22:59:00,Transfer
T0275_03,C0275,A0275_3,A0275_4,67447,2026-07-01 23:25:00,Transfer
T0275_04,C0275,A0275_4,A0275_5,39592,2026-07-01 23:43:00,Transfer
T0275_05,C0275,A0275_5,A0275_6,24594,2026-07-02 00:10:00,Transfer
T0276_01,C0276,A0276_1,A0276_2,80921,2026-02-11 14:02:00,Transfer
T0276_02,C0276,A0276_2,A0276_3,58924,2026-02-11 14:28:00,Transfer
T0276_03,C0276,A0276_3,A0276_4,43637,2026-02-11 14:57:00,Transfer
T0276_04,C0276,A0276_4,A0276_5,25575,2026-02-11 15:26:00,Transfer
T0277_01,C0277,A0277_1,A0277_2,184515,2026-06-11 15:21:00,Transfer
T0277_02,C0277,A0277_2,A0277_3,123654,2026-06-11 15:31:00,Transfer
T0277_03,C0277,A0277_3,A0277_4,101856,2026-06-11 15:52:00,Transfer
T0277_04,C0277,A0277_4,A0277_5,90307,2026-06-11 16:27:00,Transfer
T0277_05,C0277,A0277_5,A0277_6,65119,2026-06-11 16:32:00,Transfer
T0278_01,C0278,A0278_1,A0278_2,81462,2026-05-12 04:10:00,Transfer
T0278_02,C0278,A0278_2,A0278_3,72270,2026-05-12 04:14:00,Transfer
T0278_03,C0278,A0278_3,A0278_4,42156,2026-05-12 04:35:00,Transfer
T0278_04,C0278,A0278_4,A0278_5,28479,2026-05-12 05:06:00,Transfer
T0278_05,C0278,A0278_5,A0278_6,24290,2026-05-12 05:36:00,Transfer
T0278_06,C0278,A0278_6,A0278_7,19420,2026-05-12 05:54:00,Transfer
T0279_01,C0279,A0279_1,A0279_2,37594,2026-07-27 07:01:00,Transfer
T0279_02,C0279,A0279_2,A0279_3,27596,2026-07-27 07:28:00,Transfer
T0279_03,C0279,A0279_3,A0279_4,24767,2026-07-27 08:01:00,Transfer
T0280_01,C0280,A0280_1,A0280_2,101790,2026-06-07 12:38:00,Transfer
T0280_02,C0280,A0280_2,A0280_3,82439,2026-06-07 13:07:00,Transfer
T0280_03,C0280,A0280_3,A0280_4,73109,2026-06-07 13:21:00,Transfer
T0281_01,C0281,A0281_1,A0281_2,79503,2026-02-07 16:47:00,Transfer
T0281_02,C0281,A0281_2,A0281_3,45346,2026-02-07 16:49:00,Transfer
T0281_03,C0281,A0281_3,A0281_4,26802,2026-02-07 17:18:00,Transfer
T0282_01,C0282,A0282_1,A0282_2,115512,2026-06-02 19:43:00,Transfer
T0282_02,C0282,A0282_2,A0282_3,104614,2026-06-02 19:52:00,Transfer
T0282_03,C0282,A0282_3,A0282_4,78242,2026-06-02 20:16:00,Transfer
T0282_04,C0282,A0282_4,A0282_5,57064,2026-06-02 20:45:00,Transfer
T0282_05,C0282,A0282_5,A0282_6,31860,2026-06-02 21:05:00,Transfer
T0282_06,C0282,A0282_6,A0282_7,26777,2026-06-02 21:37:00,Transfer
T0283_01,C0283,A0283_1,A0283_2,173318,2026-02-26 20:19:00,Transfer
T0283_02,C0283,A0283_2,A0283_3,141570,2026-02-26 20:29:00,Transfer
T0283_03,C0283,A0283_3,A0283_4,87676,2026-02-26 20:41:00,Transfer
T0283_04,C0283,A0283_4,A0283_5,69465,2026-02-26 20:49:00,Transfer
T0284_01,C0284,A0284_1,A0284_2,12526,2026-02-23 19:38:00,Transfer
T0284_02,C0284,A0284_2,A0284_3,11867,2026-02-23 20:02:00,Transfer
T0284_03,C0284,A0284_3,A0284_4,10178,2026-02-23 20:21:00,Transfer
T0284_04,C0284,A0284_4,A0284_5,9246,2026-02-23 20:55:00,Transfer
T0284_05,C0284,A0284_5,A0284_6,7320,2026-02-23 21:03:00,Transfer
T0285_01,C0285,A0285_1,A0285_2,13719,2026-04-23 16:10:00,Transfer
T0285_02,C0285,A0285_2,A0285_3,11431,2026-04-23 16:44:00,Transfer
T0285_03,C0285,A0285_3,A0285_4,8565,2026-04-23 16:52:00,Transfer
T0286_01,C0286,A0286_1,A0286_2,61970,2026-07-29 05:27:00,Transfer
T0286_02,C0286,A0286_2,A0286_3,44537,2026-07-29 05:43:00,Transfer
T0286_03,C0286,A0286_3,A0286_4,26953,2026-07-29 06:12:00,Transfer
T0286_04,C0286,A0286_4,A0286_5,19281,2026-07-29 06:40:00,Transfer
T0286_05,C0286,A0286_5,A0286_6,17530,2026-07-29 07:15:00,Transfer
T0286_06,C0286,A0286_6,A0286_7,15213,2026-07-29 07:40:00,Transfer
T0287_01,C0287,A0287_1,A0287_2,121977,2026-01-03 18:26:00,Transfer
T0287_02,C0287,A0287_2,A0287_3,86701,2026-01-03 18:47:00,Transfer
T0287_03,C0287,A0287_3,A0287_4,72709,2026-01-03 19:09:00,Transfer
T0287_04,C0287,A0287_4,A0287_5,66433,2026-01-03 19:11:00,Transfer
T0287_05,C0287,A0287_5,A0287_6,58514,2026-01-03 19:46:00,Transfer
T0288_01,C0288,A0288_1,A0288_2,183826,2026-04-14 15:52:00,Transfer
T0288_02,C0288,A0288_2,A0288_3,116820,2026-04-14 16:26:00,Transfer
T0288_03,C0288,A0288_3,A0288_4,90034,2026-04-14 17:01:00,Transfer
T0288_04,C0288,A0288_4,A0288_5,61788,2026-04-14 17:13:00,Transfer
T0288_05,C0288,A0288_5,A0288_6,34562,2026-04-14 17:31:00,Transfer
T0289_01,C0289,A0289_1,A0289_2,88080,2026-07-05 14:33:00,Transfer
T0289_02,C0289,A0289_2,A0289_3,64409,2026-07-05 14:50:00,Transfer
T0289_03,C0289,A0289_3,A0289_4,56174,2026-07-05 15:06:00,Transfer
T0290_01,C0290,A0290_1,A0290_2,17982,2026-07-20 20:07:00,Transfer
T0290_02,C0290,A0290_2,A0290_3,16280,2026-07-20 20:39:00,Transfer
T0290_03,C0290,A0290_3,A0290_4,10352,2026-07-20 20:45:00,Transfer
T0290_04,C0290,A0290_4,A0290_5,7222,2026-07-20 21:20:00,Transfer
T0291_01,C0291,A0291_1,A0291_2,108523,2026-07-19 14:05:00,Transfer
T0291_02,C0291,A0291_2,A0291_3,80235,2026-07-19 14:17:00,Transfer
T0291_03,C0291,A0291_3,A0291_4,74428,2026-07-19 14:42:00,Transfer
T0291_04,C0291,A0291_4,A0291_5,68375,2026-07-19 14:51:00,Transfer
T0291_05,C0291,A0291_5,A0291_6,54060,2026-07-19 15:19:00,Transfer
T0291_06,C0291,A0291_6,A0291_7,32118,2026-07-19 15:44:00,Transfer
T0292_01,C0292,A0292_1,A0292_2,91383,2026-02-09 04:43:00,Transfer
T0292_02,C0292,A0292_2,A0292_3,52730,2026-02-09 04:47:00,Transfer
