account_id,case_id,account_type,region,account_age_days
A0553_6,C0553,Mule,Ahmedabad,48
A0554_1,C0554,Victim,Delhi,1189
A0554_2,C0554,Mule,Hyderabad,535
A0554_3,C0554,Mule,Lucknow,1572
A0554_4,C0554,Mule,Mumbai,1749
A0555_1,C0555,Victim,Hyderabad,1011
A0555_2,C0555,Mule,Jaipur,1648
A0555_3,C0555,Mule,Ahmedabad,862
A0555_4,C0555,Mule,Lucknow,1577
A0555_5,C0555,Mule,Lucknow,352
A0556_1,C0556,Victim,Delhi,651
A0556_2,C0556,Mule,Ahmedabad,1269
A0556_3,C0556,Mule,Pune,661
A0556_4,C0556,Mule,Delhi,1077
A0556_5,C0556,Mule,Delhi,820
A0556_6,C0556,Mule,Bhubaneswar,1237
A0557_1,C0557,Victim,Hyderabad,657
A0557_2,C0557,Mule,Coimbatore,1721
A0557_3,C0557,Mule,Pune,1090
A0557_4,C0557,Mule,Lucknow,872
A0557_5,C0557,Mule,Kochi,570
A0557_6,C0557,Mule,Jaipur,898
A0558_1,C0558,Victim,Hyderabad,404
A0558_2,C0558,Mule,Lucknow,1688
A0558_3,C0558,Mule,Delhi,797
A0558_4,C0558,Mule,Coimbatore,832
A0558_5,C0558,Mule,Delhi,1498
A0558_6,C0558,Mule,Kochi,1193
A0559_1,C0559,Victim,Mumbai,574
A0559_2,C0559,Mule,Bengaluru,905
A0559_3,C0559,Mule,Lucknow,1032
A0559_4,C0559,Mule,Jaipur,251
A0559_5,C0559,Mule,Delhi,925
A0560_1,C0560,Victim,Hyderabad,1382
A0560_2,C0560,Mule,Jaipur,152
A0560_3,C0560,Mule,Bengaluru,258
A0560_4,C0560,Mule,Pune,1308
A0561_1,C0561,Victim,Bengaluru,446
A0561_2,C0561,Mule,Ahmedabad,1292
A0561_3,C0561,Mule,Bengaluru,358
A0561_4,C0561,Mule,Chennai,1199
A0561_5,C0561,Mule,Bhubaneswar,1287
A0561_6,C0561,Mule,Kochi,1687
A0561_7,C0561,Mule,Delhi,285
A0562_1,C0562,Victim,Bengaluru,1772
A0562_2,C0562,Mule,Jaipur,1567
A0562_3,C0562,Mule,Mumbai,77
A0562_4,C0562,Mule,Ahmedabad,1596
A0562_5,C0562,Mule,Kochi,450
A0562_6,C0562,Mule,Lucknow,1036
A0562_7,C0562,Mule,Mumbai,1647
A0563_1,C0563,Victim,Mumbai,79
A0563_2,C0563,Mule,Lucknow,1183
A0563_3,C0563,Mule,Coimbatore,1351
A0563_4,C0563,Mule,Bhubaneswar,162
A0563_5,C0563,Mule,Delhi,1490
A0563_6,C0563,Mule,Bengaluru,826
A0563_7,C0563,Mule,Jaipur,736
A0564_1,C0564,Victim,Hyderabad,811
A0564_2,C0564,Mule,Pune,128
A0564_3,C0564,Mule,Coimbatore,214
A0564_4,C0564,Mule,Bhubaneswar,355
A0565_1,C0565,Victim,Mumbai,371
A0565_2,C0565,Mule,Ahmedabad,166
A0565_3,C0565,Mule,Coimbatore,218
A0565_4,C0565,Mule,Jaipur,136
A0565_5,C0565,Mule,Jaipur,1370
A0565_6,C0565,Mule,Bhubaneswar,390
A0566_1,C0566,Victim,Bengaluru,533
A0566_2,C0566,Mule,Bengaluru,696
A0566_3,C0566,Mule,Hyderabad,1599
A0566_4,C0566,Mule,Kochi,1081
A0566_5,C0566,Mule,Bengaluru,1055
A0567_1,C0567,Victim,Bengaluru,167
A0567_2,C0567,Mule,Mumbai,308
A0567_3,C0567,Mule,Bengaluru,618
A0567_4,C0567,Mule,Delhi,1113
A0568_1,C0568,Victim,Mumbai,1060
A0568_2,C0568,Mule,Delhi,288
A0568_3,C0568,Mule,Bengaluru,453
A0568_4,C0568,Mule,Chennai,1258
A0568_5,C0568,Mule,Pune,1754
A0569_1,C0569,Victim,Mumbai,321
A0569_2,C0569,Mule,Bengaluru,495
A0569_3,C0569,Mule,Delhi,547
A0569_4,C0569,Mule,Delhi,847
A0569_5,C0569,Mule,Delhi,1489
A0570_1,C0570,Victim,Coimbatore,756
A0570_2,C0570,Mule,Ahmedabad,1159
A0570_3,C0570,Mule,Delhi,112
A0570_4,C0570,Mule,Delhi,168
A0570_5,C0570,Mule,Pune,708
A0570_6,C0570,Mule,Coimbatore,665
A0571_1,C0571,Victim,Coimbatore,1583
A0571_2,C0571,Mule,Delhi,917
A0571_3,C0571,Mule,Ahmedabad,104
A0571_4,C0571,Mule,Lucknow,1626
A0571_5,C0571,Mule,Ahmedabad,1522
A0571_6,C0571,Mule,Bhubaneswar,1189
A0571_7,C0571,Mule,Ahmedabad,167
A0572_1,C0572,Victim,Mumbai,904
A0572_2,C0572,Mule,Ahmedabad,1193
A0572_3,C0572,Mule,Kochi,461
A0572_4,C0572,Mule,Bengaluru,165
A0572_5,C0572,Mule,Hyderabad,1788
A0573_1,C0573,Victim,Pune,1108
A0573_2,C0573,Mule,Hyderabad,1397
A0573_3,C0573,Mule,Lucknow,1740
A0573_4,C0573,Mule,Bhubaneswar,1237
A0573_5,C0573,Mule,Ahmedabad,1427
A0573_6,C0573,Mule,Kochi,1681
A0574_1,C0574,Victim,Hyderabad,980
A0574_2,C0574,Mule,Hyderabad,231
A0574_3,C0574,Mule,Bhubaneswar,1140
A0574_4,C0574,Mule,Ahmedabad,773
A0574_5,C0574,Mule,Mumbai,1550
A0575_1,C0575,Victim,Chennai,788
A0575_2,C0575,Mule,Chennai,660
A0575_3,C0575,Mule,Coimbatore,1026
A0575_4,C0575,Mule,Delhi,841
A0575_5,C0575,Mule,Jaipur,468
A0575_6,C0575,Mule,Mumbai,910
A0576_1,C0576,Victim,Chennai,995
A0576_2,C0576,Mule,Hyderabad,96
A0576_3,C0576,Mule,Hyderabad,626
A0576_4,C0576,Mule,Pune,1420
A0577_1,C0577,Victim,Bengaluru,1717
A0577_2,C0577,Mule,Delhi,250
A0577_3,C0577,Mule,Kochi,1245
A0577_4,C0577,Mule,Kochi,1290
A0577_5,C0577,Mule,Ahmedabad,176
A0577_6,C0577,Mule,Jaipur,612
A0577_7,C0577,Mule,Hyderabad,163
A0578_1,C0578,Victim,Hyderabad,1394
A0578_2,C0578,Mule,Pune,461
A0578_3,C0578,Mule,Coimbatore,974
A0578_4,C0578,Mule,Hyderabad,1470
A0578_5,C0578,Mule,Hyderabad,105
A0578_6,C0578,Mule,Chennai,150
A0579_1,C0579,Victim,Kochi,999
A0579_2,C0579,Mule,Lucknow,99
A0579_3,C0579,Mule,Pune,350
A0579_4,C0579,Mule,Mumbai,422
A0579_5,C0579,Mule,Pune,165
A0580_1,C0580,Victim,Bengaluru,1634
A0580_2,C0580,Mule,Hyderabad,543
A0580_3,C0580,Mule,Mumbai,220
A0580_4,C0580,Mule,Delhi,715
A0581_1,C0581,Victim,Pune,35
A0581_2,C0581,Mule,Chennai,1018
A0581_3,C0581,Mule,Ahmedabad,443
A0581_4,C0581,Mule,Coimbatore,332
A0581_5,C0581,Mule,Pune,1423
A0581_6,C0581,Mule,Lucknow,1786
A0582_1,C0582,Victim,Delhi,979
A0582_2,C0582,Mule,Jaipur,1201
A0582_3,C0582,Mule,Coimbatore,675
A0582_4,C0582,Mule,Jaipur,486
A0582_5,C0582,Mule,Delhi,572
A0582_6,C0582,Mule,Kochi,1365
A0582_7,C0582,Mule,Bengaluru,1702
A0583_1,C0583,Victim,Kochi,1047
A0583_2,C0583,Mule,Jaipur,467
A0583_3,C0583,Mule,Ahmedabad,1384
A0583_4,C0583,Mule,Ahmedabad,618
A0584_1,C0584,Victim,Bengaluru,376
A0584_2,C0584,Mule,Lucknow,628
A0584_3,C0584,Mule,Lucknow,556
A0584_4,C0584,Mule,Mumbai,361
A0584_5,C0584,Mule,Mumbai,447
A0584_6,C0584,Mule,Bhubaneswar,365
A0585_1,C0585,Victim,Delhi,1015
A0585_2,C0585,Mule,Lucknow,1288
A0585_3,C0585,Mule,Kochi,1638
A0585_4,C0585,Mule,Chennai,759
A0586_1,C0586,Victim,Hyderabad,1580
A0586_2,C0586,Mule,Lucknow,749
A0586_3,C0586,Mule,Bengaluru,726
A0586_4,C0586,Mule,Mumbai,1653
A0586_5,C0586,Mule,Mumbai,242
A0586_6,C0586,Mule,Ahmedabad,1618
A0586_7,C0586,Mule,Mumbai,464
A0587_1,C0587,Victim,Pune,881
A0587_2,C0587,Mule,Bhubaneswar,1745
A0587_3,C0587,Mule,Bengaluru,675
A0587_4,C0587,Mule,Delhi,204
A0587_5,C0587,Mule,Hyderabad,1756
A0587_6,C0587,Mule,Chennai,1247
A0588_1,C0588,Victim,Mumbai,604
A0588_2,C0588,Mule,Pune,1770
A0588_3,C0588,Mule,Mumbai,182
A0588_4,C0588,Mule,Ahmedabad,775
A0588_5,C0588,Mule,Chennai,1050
A0589_1,C0589,Victim,Coimbatore,1210
A0589_2,C0589,Mule,Coimbatore,1222
A0589_3,C0589,Mule,Chennai,504
A0589_4,C0589,Mule,Bengaluru,596
A0589_5,C0589,Mule,Kochi,1753
A0590_1,C0590,Victim,Kochi,310
A0590_2,C0590,Mule,Chennai,223
A0590_3,C0590,Mule,Jaipur,38
A0590_4,C0590,Mule,Chennai,1006
A0591_1,C0591,Victim,Delhi,1522
A0591_2,C0591,Mule,Bhubaneswar,289
A0591_3,C0591,Mule,Hyderabad,1541
A0591_4,C0591,Mule,Lucknow,1073
A0591_5,C0591,Mule,Coimbatore,865
A0592_1,C0592,Victim,Mumbai,581
A0592_2,C0592,Mule,Coimbatore,1292
A0592_3,C0592,Mule,Chennai,1477
A0592_4,C0592,Mule,Mumbai,552
A0592_5,C0592,Mule,Lucknow,1269
A0592_6,C0592,Mule,Delhi,32
A0593_1,C0593,Victim,Hyderabad,260
A0593_2,C0593,Mule,Jaipur,35
A0593_3,C0593,Mule,Lucknow,460
A0593_4,C0593,Mule,Bhubaneswar,256
A0593_5,C0593,Mule,Bhubaneswar,58
A0593_6,C0593,Mule,Mumbai,249
A0594_1,C0594,Victim,Delhi,590
A0594_2,C0594,Mule,Mumbai,130
A0594_3,C0594,Mule,Kochi,36
A0594_4,C0594,Mule,Mumbai,979
A0594_5,C0594,Mule,Hyderabad,155
A0594_6,C0594,Mule,Bengaluru,1562
A0594_7,C0594,Mule,Delhi,1103
A0595_1,C0595,Victim,Kochi,1013
A0595_2,C0595,Mule,Coimbatore,927
A0595_3,C0595,Mule,Hyderabad,65
A0595_4,C0595,Mule,Coimbatore,1351
A0595_5,C0595,Mule,Delhi,817
A0596_1,C0596,Victim,Kochi,1688
A0596_2,C0596,Mule,Coimbatore,1581
A0596_3,C0596,Mule,Lucknow,1168
A0596_4,C0596,Mule,Jaipur,1206
A0596_5,C0596,Mule,Ahmedabad,404
A0596_6,C0596,Mule,Lucknow,1047
A0597_1,C0597,Victim,Pune,808
A0597_2,C0597,Mule,Delhi,1309
A0597_3,C0597,Mule,Coimbatore,531
A0597_4,C0597,Mule,Pune,123
A0598_1,C0598,Victim,Delhi,1125
A0598_2,C0598,Mule,Bhubaneswar,178
A0598_3,C0598,Mule,Chennai,1424
A0598_4,C0598,Mule,Ahmedabad,933
A0598_5,C0598,Mule,Bhubaneswar,307
A0598_6,C0598,Mule,Coimbatore,1541
A0598_7,C0598,Mule,Coimbatore,477
A0599_1,C0599,Victim,Delhi,1138
A0599_2,C0599,Mule,Hyderabad,1376
A0599_3,C0599,Mule,Bhubaneswar,1522
A0599_4,C0599,Mule,Bengaluru,1754
A0599_5,C0599,Mule,Delhi,1703
A0599_6,C0599,Mule,Coimbatore,1659
A0600_1,C0600,Victim,Kochi,382
A0600_2,C0600,Mule,Hyderabad,509
A0600_3,C0600,Mule,Bhubaneswar,122
A0600_4,C0600,Mule,Bhubaneswar,397
A0600_5,C0600,Mule,Coimbatore,1724
